USPS	GEOID	NAME	LOGRADE	HIGRADE	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG                                                                                                        
CA	0613290	Fairfax Elementary School District	KG	08	27139738	0	10.479	0.	35.337043	-118.933995                                                                                                          
CA	0613500	Fallbrook Union Elementary School District	KG	08	665295267	99500323	256.872	38.417	33.380238	-117.3901                                                                                       
CA	0613710	Feather Falls Union Elementary School District	KG	08	225146745	13160251	86.93	5.081	39.621038	-121.24816                                                                                     
CA	0613740	Fieldbrook Elementary School District	KG	08	21670139	5749	8.367	0.002	40.962809	-124.031079                                                                                                  
CA	0613860	Flournoy Union Elementary School District	KG	08	297057771	7957265	114.695	3.072	39.895949	-122.410893                                                                                        
CA	0613980	Foresthill Union Elementary School District	KG	08	1277891829	10171686	493.397	3.927	39.082805	-120.564042                                                                                    
CA	0614010	Forestville Union Elementary School District	KG	08	68193930	342257	26.33	0.132	38.483462	-122.911505                                                                                         
CA	0614040	Forks of Salmon Elementary School District	KG	08	1665938719	4125720	643.223	1.593	41.266394	-123.170517                                                                                      
CA	0614130	Fort Ross Elementary School District	KG	08	187038247	150606387	72.216	58.149	38.543292	-123.264374                                                                                           
CA	0614220	Fountain Valley Elementary School District	KG	08	20026563	21583	7.732	0.008	33.695734	-117.960085                                                                                            
CA	0614340	Franklin Elementary School District	KG	08	40269037	54882	15.548	0.021	39.119533	-121.708145                                                                                                  
CA	0614370	Franklin-McKinley Elementary School District	KG	08	27661037	18008	10.68	0.007	37.302768	-121.845409                                                                                          
CA	0614490	French Gulch-Whiskeytown Elementary School District	KG	08	485468448	12990793	187.44	5.016	40.724479	-122.602289                                                                              
CA	0614520	Freshwater Elementary School District	KG	06	56147489	403016	21.679	0.156	40.789985	-124.048491                                                                                               
CA	0614700	Fruitvale Elementary School District	KG	08	25967991	915779	10.026	0.354	35.381596	-119.086706                                                                                                
CA	0614730	Fullerton Elementary School District	KG	08	51763171	28063	19.986	0.011	33.882687	-117.930724                                                                                                 
CA	0614790	Galt Joint Union Elementary School District	KG	08	155687005	1263338	60.111	0.488	38.255118	-121.31276                                                                                        
CA	0614910	Garfield Elementary School District	KG	06	115726325	12472	44.682	0.005	40.712751	-124.047433                                                                                                 
CA	0614940	Garvey Elementary School District	KG	08	11664643	120610	4.504	0.047	34.058766	-118.09643                                                                                                     
CA	0614970	Gazelle Union Elementary School District	KG	08	212281225	1024152	81.962	0.395	41.519509	-122.581256                                                                                          
CA	0615000	General Shafter Elementary School District	KG	08	432662696	656450	167.052	0.253	35.04109	-118.971966                                                                                         
CA	0615090	Gerber Union Elementary School District	KG	08	153180872	955345	59.143	0.369	40.058069	-122.219296                                                                                            
CA	0615390	Gold Oak Union Elementary School District	KG	08	134638555	64065	51.984	0.025	38.684773	-120.721087                                                                                           
CA	0615450	Gold Trail Union Elementary School District	KG	08	121530615	0	46.923	0.	38.784385	-120.917135                                                                                                
CA	0615480	Golden Feather Union Elementary School District	KG	08	517062550	21292535	199.639	8.221	39.734099	-121.488887                                                                                 
CA	0615510	Goleta Union Elementary School District	KG	06	231909484	135287260	89.541	52.235	34.453416	-119.886045                                                                                        
CA	0615600	Gorman Elementary School District	KG	08	390166404	6436792	150.644	2.485	34.710648	-118.756386                                                                                                
CA	0615690	Grant Elementary School District	KG	08	63206058	326621	24.404	0.126	40.532657	-122.482426                                                                                                    
CA	0615780	Grass Valley Elementary School District	KG	08	150357611	151132	58.053	0.058	39.215439	-121.054925                                                                                            
CA	0615810	Gratton Elementary School District	KG	08	13086307	0	5.053	0.	37.572968	-120.787557                                                                                                           
CA	0615840	Gravenstein Union Elementary School District	KG	08	25030839	0	9.664	0.	38.360397	-122.784213                                                                                                 
CA	0615870	Graves Elementary School District	KG	06	18348247	0	7.084	0.	36.705299	-121.710476                                                                                                            
CA	0615990	Green Point Elementary School District	KG	08	295966085	312252	114.273	0.121	41.014907	-123.844644                                                                                            
CA	0616050	Greenfield Union School District	KG	08	58796392	0	22.701	0.	35.271355	-118.996702                                                                                                            
CA	0616080	Greenfield Union Elementary School District	KG	08	685819892	6058371	264.797	2.339	36.184338	-121.343777                                                                                      
CA	0616110	Grenada Elementary School District	KG	08	139536306	724519	53.875	0.28	41.6351	-122.546658                                                                                                    
CA	0616260	Guadalupe Union Elementary School District	KG	08	93703767	39385690	36.179	15.207	34.940269	-120.62007                                                                                        
CA	0616300	Cucamonga Elementary School District	KG	08	53900755	53055	20.811	0.02	34.072924	-117.560444                                                                                                  
CA	0616320	Guerneville Elementary School District	KG	08	81317024	671381	31.397	0.259	38.550149	-122.990398                                                                                              
CA	0616470	Hanford Elementary School District	KG	08	33566494	0	12.96	0.	36.330818	-119.650523                                                                                                           
CA	0616530	Happy Camp Union Elementary School District	KG	08	935196404	2946500	361.081	1.138	41.818904	-123.552484                                                                                      
CA	0616560	Happy Valley Elementary School District	KG	06	17069164	0	6.59	0.	37.046154	-121.981378                                                                                                       
CA	0616570	Happy Valley Union Elementary School District	KG	08	99389521	550360	38.375	0.212	40.457224	-122.421833                                                                                       
CA	0616620	Harmony Union School District	KG	08	126364797	295030	48.79	0.114	38.381932	-122.993512                                                                                                       
CA	0616650	Hart-Ransom Union Elementary School District	KG	08	67848908	648001	26.197	0.25	37.657879	-121.131824                                                                                         
CA	0616680	Hawthorne Elementary School District	KG	08	10162596	3818	3.924	0.001	33.915886	-118.345271                                                                                                   
CA	0616830	Heber Elementary School District	KG	08	30169175	0	11.648	0.	32.732501	-115.511412                                                                                                            
CA	0616860	Helendale Elementary School District	KG	06	255064104	1917254	98.481	0.74	34.760677	-117.350103                                                                                               
CA	0617040	Hermosa Beach City Elementary School District	KG	12	3692287	11667552	1.426	4.505	33.869819	-118.405296                                                                                       
CA	0617160	Hickman Community Charter School District	KG	08	50128261	700672	19.355	0.271	37.605271	-120.733483                                                                                           
CA	0617190	Hillsborough City Elementary School District	KG	08	16135055	0	6.23	0.	37.557077	-122.358509                                                                                                  
CA	0617340	Hollister School District	KG	08	97578999	42757	37.675	0.017	36.832725	-121.398396                                                                                                            
CA	0617490	Hope Elementary School District	KG	06	25833112	17993693	9.974	6.947	34.41983	-119.766434                                                                                                     
CA	0617520	Hope Elementary School District	KG	08	37449316	0	14.459	0.	36.010021	-119.060689                                                                                                             
CA	0617580	Horicon Elementary School District	KG	08	394571642	148210546	152.345	57.224	38.702221	-123.357379                                                                                            
CA	0617620	Hornbrook Elementary School District	KG	08	615397734	5595528	237.606	2.16	41.946648	-122.645576                                                                                              
CA	0617640	Hot Springs Elementary School District	KG	08	1378957901	1961	532.419	0.001	35.849822	-118.401537                                                                                             
CA	0617760	Howell Mountain Elementary School District	KG	12	42289977	407720	16.328	0.157	38.580137	-122.447821                                                                                          
CA	0617850	Hueneme Elementary School District	KG	08	18882513	52732931	7.291	20.36	34.145319	-119.216569                                                                                                 
CA	0617880	Hughes-Elizabeth Lakes Union Elementary School District	KG	08	290416810	1024648	112.131	0.396	34.664086	-118.497151                                                                          
CA	0618030	Huntington Beach City Elementary School District	KG	08	35032242	102610501	13.526	39.618	33.673571	-118.025033                                                                                
CA	0618120	Hydesville Elementary School District	KG	08	56091832	130576	21.657	0.05	40.550847	-124.081515                                                                                                
CA	0618160	Igo, Ono, Platina Union Elementary School District	KG	08	805311950	780396	310.933	0.301	40.444488	-122.751087                                                                                
CA	0618240	Indian Diggings Elementary School District	KG	08	162047665	7661	62.567	0.003	38.566104	-120.501215                                                                                           
CA	0618270	Indian Springs Elementary School District	KG	08	448897065	3908529	173.32	1.509	41.09691	-121.878047                                                                                          
CA	0618510	Island Union Elementary School District	KG	08	110117659	15365	42.517	0.006	36.347775	-119.882304                                                                                             
CA	0618660	Jacoby Creek Elementary School District	KG	08	54886316	5086897	21.192	1.964	40.828749	-124.030065                                                                                            
CA	0618690	Jamestown Elementary School District	KG	08	411910295	20696909	159.039	7.991	37.84753	-120.486557                                                                                             
CA	0618730	Jamul-Dulzura Union Elementary School District	KG	08	419020533	3784050	161.785	1.461	32.694344	-116.775514                                                                                   
CA	0618780	Janesville Union Elementary School District	KG	08	320867058	23001887	123.887	8.881	40.326309	-120.594103                                                                                     
CA	0618810	Jefferson Elementary School District	KG	08	456706261	165519	176.335	0.064	36.512109	-121.126065                                                                                              
CA	0618840	Jefferson Elementary School District	KG	08	356557282	61969	137.668	0.024	37.625714	-121.437786                                                                                               
CA	0618870	Jefferson Elementary School District	KG	08	24724122	30852871	9.546	11.912	37.69021	-122.496269                                                                                               
CA	0619050	Johnstonville Elementary School District	KG	08	48749006	143940	18.822	0.056	40.352478	-120.581412                                                                                            
CA	0619140	Julian Union Elementary School District	KG	08	1599610128	3887780	617.613	1.501	33.047023	-116.459073                                                                                         
CA	0619170	Junction City Elementary School District	KG	08	365520241	631179	141.128	0.244	40.829014	-123.022859                                                                                          
CA	0619200	Junction Elementary School District	KG	08	43618896	348837	16.841	0.135	40.522853	-122.256938                                                                                                 
CA	0619230	Junction Elementary School District	KG	08	999592193	4808175	385.945	1.856	41.538608	-123.49301                                                                                               
CA	0619380	Kentfield Elementary School District	KG	08	57146404	1877772	22.064	0.725	37.957153	-122.601212                                                                                               
CA	0619410	Kenwood Elementary School District	KG	06	61469430	107202	23.733	0.041	38.418604	-122.533046                                                                                                  
CA	0619440	Keppel Union Elementary School District	KG	08	783133914	1944429	302.37	0.751	34.494489	-117.861978                                                                                           
CA	0619590	Kernville Union Elementary School District	KG	08	713986990	33290926	275.672	12.854	35.622875	-118.478825                                                                                     
CA	0619620	Keyes Union Elementary School District	KG	08	25058505	0	9.675	0.	37.547722	-120.906704                                                                                                       
CA	0619680	King City Union Elementary School District	KG	08	602118842	5600048	232.479	2.162	36.242024	-121.122685                                                                                       
CA	0619740	Kings River Union Elementary School District	KG	08	35348029	48200	13.648	0.019	36.501124	-119.471305                                                                                         
CA	0619770	Kings River-Hardwick Union Elementary School District	KG	08	116587052	0	45.015	0.	36.40249	-119.619403                                                                                       
CA	0619800	Kingsburg Elementary Charter School District	KG	08	121936005	552899	47.08	0.213	36.495002	-119.587508                                                                                        
CA	0619860	Kirkwood Elementary School District	KG	08	47354361	936613	18.284	0.362	39.847143	-122.140925                                                                                                 
CA	0619890	Kit Carson Union Elementary School District	KG	08	180049134	0	69.517	0.	36.321793	-119.532857                                                                                                
CA	0619920	Klamath River Union Elementary School District	KG	08	765338248	2381164	295.499	0.919	41.832327	-122.987963                                                                                   
CA	0619980	Kneeland Elementary School District	KG	08	312380570	411149	120.611	0.159	40.687248	-123.924133                                                                                               
CA	0620010	Knights Ferry Elementary School District	KG	08	238725788	272487	92.173	0.105	37.793469	-120.687526                                                                                           
CA	0620040	Knightsen Elementary School District	KG	08	76119827	4618166	29.39	1.783	37.965167	-121.6123                                                                                                  
CA	0620190	La Habra City Elementary School District	KG	08	17281986	15869	6.673	0.006	33.927214	-117.940277                                                                                              
CA	0620250	La Mesa-Spring Valley School District	KG	08	64794576	3627686	25.017	1.401	32.748758	-116.995833                                                                                              
CA	0620310	Lafayette Elementary School District	KG	08	48834480	283790	18.855	0.11	37.895548	-122.114021                                                                                                 
CA	0620430	Laguna Joint Elementary School District	KG	06	94964183	774767	36.666	0.299	38.19242	-122.77459                                                                                               
CA	0620460	Pacifica School District	KG	08	40450125	67644163	15.618	26.118	37.597825	-122.512862                                                                                                         
CA	0620490	Lagunita Elementary School District	KG	06	44115533	119368	17.033	0.046	36.787296	-121.58901                                                                                                  
CA	0620520	Lagunitas Elementary School District	KG	08	41420304	1138280	15.992	0.439	38.007691	-122.672184                                                                                               
CA	0620610	Lake Elementary School District	KG	08	28042879	225166	10.827	0.087	39.771652	-122.145711                                                                                                     
CA	0620700	Lakeside Joint Elementary School District	KG	08	81921707	70374	31.63	0.027	37.188308	-122.059884                                                                                             
CA	0620730	Lakeside Union School District	KG	08	425820810	4752762	164.41	1.835	35.190042	-119.191687                                                                                                    
CA	0620760	Lakeside Union Elementary School District	KG	08	143100581	33302	55.251	0.013	36.232859	-119.609233                                                                                           
CA	0620790	Lakeside Union Elementary School District	KG	08	175530594	6980947	67.773	2.695	32.907187	-116.881753                                                                                         
CA	0620850	Lamont Elementary School District	KG	08	60037925	152441	23.181	0.059	35.28247	-118.912658                                                                                                    
CA	0620880	Lancaster Elementary School District	KG	08	215731517	2349966	83.294	0.907	34.74077	-118.121947                                                                                               
CA	0620910	Larkspur Elementary School District	KG	08	13076914	11860420	5.049	4.579	37.924139	-122.499366                                                                                                
CA	0621090	Lassen View Union Elementary School District	KG	08	947973997	3324504	366.015	1.284	40.194301	-121.856492                                                                                     
CA	0621180	Latrobe Elementary School District	KG	08	143176486	0	55.281	0.	38.569159	-120.982956                                                                                                         
CA	0621210	Lawndale Elementary School District	KG	08	9454269	87867	3.65	0.034	33.889251	-118.346094                                                                                                     
CA	0621240	Le Grand Union Elementary School District	KG	08	202480730	0	78.178	0.	37.215855	-120.200821                                                                                                  
CA	0621330	Lemon Grove Elementary School District	KG	08	13934700	0	5.38	0.	32.735087	-117.036671                                                                                                        
CA	0621360	Lemoore Union Elementary School District	KG	08	95790801	0	36.985	0.	36.319674	-119.791998                                                                                                    
CA	0621420	Lennox Elementary School District	KG	08	4259527	0	1.645	0.	33.938986	-118.357583                                                                                                             
CA	0621450	Richland Union School District	KG	08	220453685	0	85.118	0.	35.503965	-119.215548                                                                                                             
CA	0621480	Lewiston Elementary School District	KG	08	266070955	7814052	102.731	3.017	40.742723	-122.813891                                                                                              
CA	0621540	Liberty Elementary School District	KG	06	21101980	0	8.148	0.	38.282745	-122.709724                                                                                                           
CA	0621570	Liberty Elementary School District	KG	08	32524414	13107	12.558	0.005	36.26618	-119.304694                                                                                                    
CA	0621660	Lincoln Elementary School District	KG	06	94646730	605767	36.543	0.234	38.150101	-122.693895                                                                                                  
CA	0621900	Linns Valley-Poso Flat Union School District	KG	08	846007232	1214035	326.645	0.469	35.6017	-118.70953                                                                                        
CA	0621930	Little Lake City Elementary School District	KG	08	13832970	147593	5.341	0.057	33.93444	-118.082531                                                                                           
CA	0621960	Little Shasta Elementary School District	KG	08	410839805	2017313	158.626	0.779	41.698277	-122.305818                                                                                         
CA	0621990	Live Oak Elementary School District	KG	08	7891550	64739371	3.047	24.996	36.954599	-121.975531                                                                                                
CA	0622170	Livingston Union School District	KG	08	111509809	277320	43.054	0.107	37.356797	-120.746537                                                                                                   
CA	0622320	Loleta Union Elementary School District	KG	08	63199329	12993337	24.401	5.017	40.664323	-124.250456                                                                                           
CA	0622350	Loma Prieta Joint Union Elementary School District	KG	08	103638333	279482	40.015	0.108	37.121797	-121.876208                                                                                 
CA	0622380	Las Lomitas Elementary School District	KG	08	20773628	85453	8.021	0.033	37.422146	-122.215902                                                                                                
CA	0622560	Loomis Union Elementary School District	KG	08	130498322	7971931	50.386	3.078	38.830725	-121.162107                                                                                           
CA	0622650	Los Altos Elementary School District	KG	08	53473090	0	20.646	0.	37.355635	-122.130105                                                                                                        
CA	0622830	Los Gatos Union Elementary School District	KG	08	119099961	2019399	45.985	0.78	37.188829	-121.937989                                                                                         
CA	0622890	Los Nietos Elementary School District	KG	08	8968206	95211	3.463	0.037	33.962551	-118.068011                                                                                                  
CA	0622920	Los Olivos Elementary School District	KG	08	956085393	684617	369.147	0.264	34.78984	-119.887326                                                                                              
CA	0622950	Lost Hills Union Elementary School District	KG	08	1320012404	4711987	509.66	1.819	35.661919	-119.912108                                                                                      
CA	0623010	Lowell Joint Elementary School District	KG	08	24536297	4740	9.474	0.002	33.948385	-117.960498                                                                                                
CA	0623040	Lucerne Elementary School District	KG	08	78086395	36746376	30.149	14.188	39.090779	-122.785045                                                                                               
CA	0623130	Luther Burbank Elementary School District	KG	08	669315	0	0.258	0.	37.322754	-121.927482                                                                                                      
CA	0623430	Magnolia Elementary School District	KG	06	13476305	0	5.203	0.	33.822627	-117.975289                                                                                                          
CA	0623460	Magnolia Union Elementary School District	KG	08	503576167	0	194.432	0.	33.169785	-115.3167                                                                                                   
CA	0623550	Manchester Union Elementary School District	KG	08	259379164	90284772	100.147	34.859	38.97664	-123.604802                                                                                     
CA	0623700	Manzanita Elementary School District	KG	08	29400975	227326	11.352	0.088	39.326302	-121.663897                                                                                                
CA	0623730	Maple Creek Elementary School District	KG	08	373226363	516896	144.104	0.2	40.728661	-123.73733                                                                                               
CA	0623760	Maple Elementary School District	KG	08	87791240	0	33.896	0.	35.498658	-119.390543                                                                                                            
CA	0623800	Marcum-Illinois Union Elementary School District	KG	08	160120886	2737707	61.823	1.057	38.854758	-121.568397                                                                                  
CA	0623970	Mark Twain Union Elementary School District	KG	08	585431484	11250155	226.036	4.344	38.023358	-120.63001                                                                                      
CA	0624000	Mark West Union Elementary School District	KG	06	63230561	19899	24.413	0.008	38.517071	-122.746371                                                                                           
CA	0624180	McCabe Union Elementary School District	KG	08	240383423	23943	92.813	0.009	32.712192	-115.682455                                                                                             
CA	0624210	McCloud Union Elementary School District	KG	08	1732703255	4288431	669.	1.656	41.335364	-121.860127                                                                                           
CA	0624300	McKinleyville Union Elementary School District	KG	08	121999224	713071	47.104	0.275	40.977114	-123.95415                                                                                      
CA	0624330	McKittrick Elementary School District	KG	08	446217992	0	172.286	0.	35.368103	-119.762168                                                                                                     
CA	0624360	McSwain Union Elementary School District	KG	08	293237978	2888542	113.22	1.115	37.25109	-120.630636                                                                                           
CA	0624390	Meadows Union Elementary School District	KG	08	48464343	0	18.712	0.	32.789667	-115.499423                                                                                                    
CA	0624540	Menifee Union School District	KG	08	151615254	449104	58.539	0.173	33.66597	-117.173016                                                                                                       
CA	0624570	Menlo Park City Elementary School District	KG	08	16563222	0	6.395	0.	37.455875	-122.183412                                                                                                   
CA	0624600	Merced City Elementary School District	KG	08	236212386	2145779	91.202	0.828	37.366419	-120.440326                                                                                            
CA	0624630	Merced River Union Elementary School District	KG	08	156254553	582264	60.33	0.225	37.464759	-120.518247                                                                                       
CA	0624690	Meridian Elementary School District	KG	08	64332882	1031884	24.839	0.398	39.139606	-121.879959                                                                                                
CA	0624720	Mesa Union Elementary School District	KG	08	73425549	532687	28.35	0.206	34.276591	-119.08335                                                                                                 
CA	0624780	Midway Elementary School District	KG	08	223775888	0	86.4	0.	35.201446	-119.560054                                                                                                            
CA	0624870	Mill Valley Elementary School District	KG	08	53927684	17955056	20.822	6.932	37.879059	-122.568526                                                                                            
CA	0624900	Millbrae Elementary School District	KG	08	45066585	42510575	17.4	16.413	37.619297	-122.364569                                                                                                
CA	0624930	Millville Elementary School District	KG	08	248862410	1045256	96.086	0.404	40.576524	-122.100803                                                                                              
CA	0625110	Mission Union Elementary School District	KG	08	90708898	1922171	35.023	0.742	36.382886	-121.412368                                                                                           
CA	0625130	Modesto City Elementary School District	KG	08	74630576	725324	28.815	0.28	37.630292	-121.004394                                                                                              
CA	0625290	Monroe Elementary School District	KG	08	28431723	103327	10.978	0.04	36.562378	-119.739254                                                                                                    
CA	0625350	Monson-Sultana Joint Union Elementary School District	KG	08	57001329	0	22.008	0.	36.518908	-119.331093                                                                                       
CA	0625380	Montague Elementary School District	KG	08	98981796	832887	38.217	0.322	41.758401	-122.499773                                                                                                 
CA	0625410	Monte Rio Union Elementary School District	KG	08	97230379	43332177	37.541	16.731	38.442765	-123.089021                                                                                       
CA	0625500	Montecito Union Elementary School District	KG	06	23968484	25052648	9.254	9.673	34.416848	-119.640309                                                                                         
CA	0625650	Montgomery Elementary School District	KG	08	122965334	14765	47.477	0.006	38.547175	-123.103725                                                                                               
CA	0625740	Moraga Elementary School District	KG	08	44587504	135733	17.215	0.052	37.831971	-122.105922                                                                                                   
CA	0625770	Moreland School District	KG	08	14401257	0	5.56	0.	37.296333	-121.980539                                                                                                                      
CA	0625980	Mother Lode Union Elementary School District	KG	08	160541056	339819	61.985	0.131	38.632532	-120.844015                                                                                       
CA	0626040	Mount Shasta Union Elementary School District	KG	08	349879763	2294021	135.089	0.886	41.304513	-122.351828                                                                                    
CA	0626070	Mountain Elementary School District	KG	06	35868275	0	13.849	0.	37.060465	-121.917974                                                                                                         
CA	0626130	Mountain House Elementary School District	KG	08	70258461	1041286	27.127	0.402	37.744419	-121.578811                                                                                          
CA	0626190	Mountain View Elementary School District	KG	08	11747679	703195	4.536	0.272	34.056773	-118.021508                                                                                             
CA	0626220	Mountain View Elementary School District	KG	08	35347514	22016	13.648	0.009	34.01774	-117.584026                                                                                              
CA	0626280	Mountain View Whisman Elementary School District	KG	08	43487275	9223664	16.791	3.561	37.414028	-122.070679                                                                                   
CA	0626340	Mount Baldy Joint Elementary School District	KG	08	74358671	0	28.71	0.	34.25651	-117.606706                                                                                                  
CA	0626400	Mount Pleasant Elementary School District	KG	08	15882142	0	6.132	0.	37.350151	-121.783714                                                                                                    
CA	0626430	Mulberry Elementary School District	KG	08	138219413	0	53.367	0.	33.055732	-115.412406                                                                                                        
CA	0626460	Mupu Elementary School District	KG	08	103472343	10762	39.951	0.004	34.509069	-119.04769                                                                                                      
CA	0626670	National Elementary School District	KG	06	19665297	4262209	7.593	1.646	32.665862	-117.097361                                                                                                 
CA	0626820	Nevada City Elementary School District	KG	08	420581491	7033206	162.387	2.716	39.283837	-120.888699                                                                                           
CA	0626970	New Hope Elementary School District	KG	08	86780155	3711578	33.506	1.433	38.157794	-121.520223                                                                                                
CA	0627030	New Jerusalem Elementary School District	KG	08	99256942	1921543	38.323	0.742	37.65148	-121.310309                                                                                            
CA	0627040	Mountain Union Elementary School District	KG	08	519834647	5621596	200.709	2.171	40.836346	-121.922693                                                                                        
CA	0627120	Newcastle Elementary School District	KG	08	20827183	50642	8.041	0.02	38.875585	-121.144747                                                                                                   
CA	0627180	Newhall Elementary School District	KG	06	168025376	53100	64.875	0.021	34.369125	-118.580012                                                                                                  
CA	0627300	Nicasio Elementary School District	KG	08	89642092	3550606	34.611	1.371	38.092903	-122.708413                                                                                                 
CA	0627450	Norris Elementary School District	KG	08	39569079	35845	15.278	0.014	35.429354	-119.114503                                                                                                    
CA	0627480	North County Joint Union Elementary School District	KG	08	230521516	958123	89.005	0.37	36.925173	-121.370926                                                                                 
CA	0627510	North Cow Creek Elementary School District	KG	08	42858545	165192	16.548	0.064	40.610157	-122.197541                                                                                          
CA	0627750	Nuestro Elementary School District	KG	08	24695236	55797	9.535	0.022	39.193798	-121.690381                                                                                                    
CA	0627780	Nuview Union Elementary School District	KG	08	111296581	677928	42.972	0.262	33.816021	-117.111518                                                                                            
CA	0627810	Oak Grove Elementary School District	KG	08	55520745	12748	21.437	0.005	37.247948	-121.793953                                                                                                 
CA	0627840	Oak Grove Union Elementary School District	KG	08	39847571	73946	15.385	0.029	38.442635	-122.853127                                                                                           
CA	0627870	Oak Run Elementary School District	KG	08	133899795	416304	51.699	0.161	40.708023	-121.952622                                                                                                 
CA	0627900	Oak Valley Union Elementary School District	KG	08	78418151	75948	30.277	0.029	36.232647	-119.411875                                                                                          
CA	0627930	Oak View Union Elementary School District	KG	08	121098908	127201	46.757	0.049	38.250538	-121.14357                                                                                           
CA	0628080	Oakley Union Elementary School District	KG	08	99044203	35301853	38.241	13.63	38.031299	-121.660786                                                                                           
CA	0628140	Ocean View Elementary School District	KG	08	34669031	864827	13.386	0.334	33.718386	-118.017803                                                                                               
CA	0628170	Ocean View Elementary School District	KG	08	193029859	180962019	74.529	69.87	34.091797	-119.041417                                                                                           
CA	0628320	Old Adobe Union Elementary School District	KG	06	196633884	40059905	75.921	15.467	38.199883	-122.512408                                                                                      
CA	0628470	Ontario-Montclair School District	KG	08	62820239	0	24.255	0.	34.061914	-117.657766                                                                                                           
CA	0628530	Orange Center Elementary School District	KG	08	13842453	27727	5.345	0.011	36.672385	-119.777137                                                                                              
CA	0628680	Orchard Elementary School District	KG	08	15104620	0	5.832	0.	37.383902	-121.908809                                                                                                           
CA	0628710	Orcutt Union Elementary School District	KG	08	574472392	114710809	221.805	44.29	34.821785	-120.458974                                                                                        
CA	0628830	Orick Elementary School District	KG	08	144458128	1061933	55.776	0.41	41.357296	-124.048654                                                                                                   
CA	0628860	Orinda Union Elementary School District	KG	08	65718865	3840269	25.374	1.483	37.892906	-122.195543                                                                                            
CA	0628950	Oro Grande Elementary School District	KG	06	198883898	1258851	76.79	0.486	34.659913	-117.290005                                                                                              
CA	0629100	Oroville City Elementary School District	KG	08	216058236	8233223	83.421	3.179	39.491098	-121.437366                                                                                          
CA	0629160	Outside Creek Elementary School District	KG	08	39229412	0	15.147	0.	36.256322	-119.194088                                                                                                    
CA	0629220	Oxnard Elementary School District	KG	08	62412026	50273166	24.097	19.411	34.21061	-119.232847                                                                                                 
CA	0629280	Pacheco Union Elementary School District	KG	08	68267342	2225132	26.358	0.859	40.508987	-122.29117                                                                                            
CA	0629340	Pacific Elementary School District	KG	06	127190892	62594562	49.109	24.168	37.124573	-122.245276                                                                                              
CA	0629400	Pacific Union Elementary School District	KG	08	50559182	44038	19.521	0.017	36.612458	-119.759468                                                                                             
CA	0629430	Pacific Union Elementary School District	KG	08	39752093	1926287	15.348	0.744	40.902848	-124.100968                                                                                           
CA	0629540	Palermo Union Elementary School District	KG	08	175438901	487937	67.737	0.188	39.399052	-121.544741                                                                                           
CA	0629580	Palmdale Elementary School District	KG	08	185247579	2127626	71.524	0.821	34.578932	-118.083161                                                                                               
CA	0629670	Palo Verde Union Elementary School District	KG	08	127310996	269947	49.155	0.104	36.112364	-119.385131                                                                                        
CA	0629770	Panoche Elementary School District	KG	08	871939821	2456	336.658	0.001	36.538696	-120.77347                                                                                                   
CA	0629790	Paradise Elementary School District	KG	08	16626677	126490	6.42	0.049	37.620022	-121.061977                                                                                                   
